id,rawData,merchantAccountCode,pspReference,merchantReference,timestamp,eventDate,eventCode,success,reason,paymentMethod,originalReference
"172","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'sepadirectdebit', 'eventDate': '2018-02-01T17:58:59+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'localhostHPP', 'success': 'true', 'pspReference': '8815175043396778', 'additionalData': {'fraudManualReview': 'false', 'fraudCheck-7-ShopperIpUsage': '0', 'fraudCheck-28-AnonymousProxyCheck': '0', 'sepadirectdebit.dateOfSignature': '2018-02-01', 'sepadirectdebit.sequenceType': 'First', 'fraudCheck-6-ShopperIpRefCheck': '-1', 'fraudCheck-26-ShopperEmailRefCheck': '0', 'fraudResultType': 'GREEN', 'fraudCheck-5-IPCountryReferral': '0', 'recurring.shopperReference': 'localhostShopper1', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-21-EmailDomainValidation': '0', 'fraudCheck-9-ShopperIpIssuingCountry': '10', 'fraudCheck-8-ShopperEmailUsage': '0', 'fraudCheck-11-HolderNameIsOneWord': '0', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'recurring.recurringDetailReference': '8415175043392821', 'totalFraudScore': '9', 'fraudCheck-4-HolderNameUsage': '0', 'sepadirectdebit.mandateId': '8815175043396778', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1499, 'currency': 'EUR'}, 'reason': 'null'}","ColinRood","8815175043396778","localhostHPP","1517504341.0241","None","AUTHORISATION","True","null","sepadirectdebit",""
"173","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-07T01:26:07+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8515100143673374', 'additionalData': {'alias': 'H167852639363479', 'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '37203', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'cardSummary': '1111'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '37203:1111:08/2018'}","ColinRood","8515100143673374","PM authorise card","1510014368.80986","None","AUTHORISATION","True","37203:1111:08/2018","visa",""
"174","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'mc', 'eventDate': '2017-11-13T17:45:30+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8525105915306077', 'additionalData': {'alias': 'M148918185403968', 'avsResult': '5 No AVS data provided', 'expiryDate': '08/2018', 'authCode': '28103', 'paymentMethod': 'mc', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'cardSummary': '0010'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '28103:0010:08/2018'}","ColinRood","8525105915306077","Create recurring","1510591531.40184","None","AUTHORISATION","True","28103:0010:08/2018","mc",""
"175","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-02-28T23:22:20+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'CSE Payment', 'success': 'true', 'pspReference': '8535198565403763', 'additionalData': {'alias': 'H167852639363479', 'cardIssuingCountry': 'NL', 'cardBin': '411111', 'authCode': '78192', 'cardPaymentMethod': 'visa', 'aliasType': 'Default', 'cardSummary': '1111', 'expiryDate': '08/2018'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '78192:1111:08/2018'}","ColinRood","8535198565403763","CSE Payment","1519856540.88619","None","AUTHORISATION","True","78192:1111:08/2018","visa",""
"176","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'mc', 'eventDate': '2018-01-30T22:55:18+01:00', 'merchantReference': 'localhostHPP', 'success': 'false', 'pspReference': '8815173493025815', 'additionalData': {'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-11-HolderNameIsOneWord': '1', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'fraudCheck-7-ShopperIpUsage': '0', 'fraudCheck-28-AnonymousProxyCheck': '0', 'fraudCheck-3-PaymentDetailUsage': '0', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1234', 'fraudCheck-6-ShopperIpRefCheck': '100', 'totalFraudScore': '111', 'fraudCheck-4-HolderNameUsage': '0', 'fraudResultType': 'RED', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-13-IssuerRefCheck': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-5-IPCountryReferral': '0', 'riskProfile': 'ColinRood', 'fraudCheck-27-PmOwnerRefCheck': '0', 'fraudCheck-9-ShopperIpIssuingCountry': '10'}, 'amount': {'value': 1499, 'currency': 'USD'}, 'reason': 'FRAUD'}","ColinRood","8815173493025815","localhostHPP","1517349344.9401","None","AUTHORISATION","False","FRAUD","mc",""
"177","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'mc', 'eventDate': '2017-12-29T20:16:38+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost CSE', 'success': 'true', 'pspReference': '8535145749982089', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '21514', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cardSummary': '1234', 'cvcResultRaw': '1', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'B531350208551470', 'paymentMethod': 'mc', 'avsResultRaw': '4', 'acquirerReference': '7CAIIUAU1V9'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': '21514:1234:08/2018'}","ColinRood","8535145749982089","Localhost CSE","1514574998.7577","None","AUTHORISATION","True","21514:1234:08/2018","mc",""
"178","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-17T00:43:50+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8515108758304383', 'additionalData': {'alias': 'H167852639363479', 'aliasType': 'Default', 'expiryDate': '08/2018', 'authCode': '63347', 'cardSummary': '1111'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '63347:1111:08/2018'}","ColinRood","8515108758304383","PM authorise card","1510876017.73326","None","AUTHORISATION","True","63347:1111:08/2018","visa",""
"179","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1515783297.06798","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"180","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-12-13T00:53:59+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8815131228271765', 'additionalData': {'expiryDate': '08/2018', 'cardSummary': '1111'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'FRAUD'}","ColinRood","8815131228271765","PM authorise card","1513122845.2787","None","AUTHORISATION","False","FRAUD","visa",""
"181","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-12-13T00:53:59+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8815131228362408', 'additionalData': {'expiryDate': '08/2018', 'cardSummary': '1111'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'FRAUD'}","ColinRood","8815131228362408","PM authorise card","1513122845.90742","None","AUTHORISATION","False","FRAUD","visa",""
"182","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-05T07:00:50+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_04.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_04.csv'}","ColinRood","received_payments_report_2018_01_04.csv","","1515132961.43565","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_04.csv","",""
"183","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-12T16:16:44+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Create recurring', 'success': 'true', 'pspReference': '8825157702040754', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '48595', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5HAAOU911'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': '48595:1111:08/2018'}","ColinRood","8825157702040754","Create recurring","1515770224.41158","None","AUTHORISATION","True","48595:1111:08/2018","visa",""
"184","{'merchantAccountCode': 'ColinRood', 'eventCode': 'REFUND_WITH_DATA', 'paymentMethod': 'visa', 'eventDate': '2018-02-21T19:13:01+01:00', 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8515192367812531', 'additionalData': {'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'fraudCheck-3-PaymentDetailUsage': '0', 'cardIssuingCountry': 'NL', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'Approved'}","ColinRood","8515192367812531","PM authorise card","1519236821.03781","None","REFUND_WITH_DATA","True","Approved","visa",""
"185","{'merchantAccountCode': 'ColinRood', 'eventCode': 'REFUND_WITH_DATA', 'paymentMethod': 'visa', 'eventDate': '2018-02-21T19:13:03+01:00', 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8815192367831546', 'additionalData': {'fraudCheck-11-HolderNameIsOneWord': '0', 'expiryDate': '08/2018', 'fraudManualReview': 'false', 'fraudCheck-3-PaymentDetailUsage': '0', 'cardIssuingCountry': 'NL', 'fraudCheck-1-PaymentDetailRefCheck': '0', 'cardSummary': '1111', 'totalFraudScore': '0', 'fraudCheck-4-HolderNameUsage': '0', 'fraudResultType': 'GREEN', 'fraudCheck-2-CardChunkUsage': '0', 'fraudCheck-13-IssuerRefCheck': '0', 'cardBin': '411111', 'cardPaymentMethod': 'visa', 'fraudCheck-10-HolderNameContainsNumber': '0', 'fraudCheck-15-IssuingCountryReferral': '0', 'fraudCheck-41-PaymentDetailNonFraudRefCheck': '0', 'fraudCheck-27-PmOwnerRefCheck': '0'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'Approved'}","ColinRood","8815192367831546","PM authorise card","1519236821.2404","None","REFUND_WITH_DATA","True","Approved","visa",""
"186","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2017-12-29T20:45:53+01:00', 'merchantReference': 'Create recurring', 'originalReference': '8525145767390589', 'success': 'true', 'pspReference': '8315145767396309', 'additionalData': {'shopperReference': 'recur122917'}, 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8315145767396309","Create recurring","1514576759.13559","None","RECURRING_CONTRACT","True","","visa","8525145767390589"
"187","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2017-11-21T20:11:15+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM authorise card', 'success': 'true', 'pspReference': '8515112914754606', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '64631', 'cvcResult': '1 Matches', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '1', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7CAHKBOQIL7'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': '64631:1111:08/2018'}","ColinRood","8515112914754606","PM authorise card","1511291476.64012","None","AUTHORISATION","True","64631:1111:08/2018","visa",""
"188","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2018-01-10T07:01:00+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2018_01_09.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv'}","ColinRood","received_payments_report_2018_01_09.csv","","1515568781.29375","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2018_01_09.csv","",""
"189","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2017-12-29T20:48:30+01:00', 'merchantReference': 'Localhost CSE', 'originalReference': '8835145768952572', 'success': 'true', 'pspReference': '8315145767396309', 'additionalData': {'shopperReference': 'recur122917'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': ''}","ColinRood","8315145767396309","Localhost CSE","1514576930.65176","None","RECURRING_CONTRACT","True","","visa","8835145768952572"
"190","{'merchantAccountCode': 'ColinRood', 'eventCode': 'RECURRING_CONTRACT', 'paymentMethod': 'visa', 'eventDate': '2017-12-29T20:48:47+01:00', 'merchantReference': 'Localhost CSE', 'originalReference': '8835145769116979', 'success': 'true', 'pspReference': '8315145767396309', 'additionalData': {'shopperReference': 'recur122917'}, 'amount': {'value': 1500, 'currency': 'USD'}, 'reason': ''}","ColinRood","8315145767396309","Localhost CSE","1514576930.85103","None","RECURRING_CONTRACT","True","","visa","8835145769116979"
"191","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-01-11T09:35:17+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'PM bill recurring', 'success': 'true', 'pspReference': '8535156597170503', 'additionalData': {'avsResult': '4 AVS not supported for this card type', 'expiryDate': '08/2018', 'authCode': '55558', 'cvcResult': '3 Not checked', 'aliasType': 'Default', 'refusalReasonRaw': 'AUTHORISED', 'cvcResultRaw': '3', 'cardSummary': '1111', 'acquirerCode': 'TestPmmAcquirer', 'alias': 'H167852639363479', 'avsResultRaw': '4', 'acquirerReference': '7F5H99R8NPC'}, 'amount': {'value': 2000, 'currency': 'EUR'}, 'reason': '55558:1111:08/2018'}","ColinRood","8535156597170503","PM bill recurring","1515667793.33853","None","AUTHORISATION","True","55558:1111:08/2018","visa",""
"192","{'eventCode': 'PROCESS_RETRY', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-11-17T00:48:52+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': '8815108760001081', 'originalReference': '8515108759848610', 'amount': {'value': 15, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8815108760001081","","1510876183.07426","None","PROCESS_RETRY","True","","",""
"193","{'eventCode': 'PROCESS_RETRY', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-11-17T00:48:53+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': '8515108760024789', 'originalReference': '8515108759848610', 'amount': {'value': 15, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8515108760024789","","1510876183.27298","None","PROCESS_RETRY","True","","",""
"194","{'eventCode': 'PROCESS_RETRY', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-11-17T00:48:57+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': '8815108760035402', 'originalReference': '8515108759848610', 'amount': {'value': 15, 'currency': 'EUR'}, 'reason': ''}","ColinRood","8815108760035402","","1510876183.4742","None","PROCESS_RETRY","True","","",""
"195","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'mc', 'eventDate': '2017-11-21T19:08:16+01:00', 'merchantReference': 'PM authorise card', 'success': 'false', 'pspReference': '8815112876967425', 'additionalData': {'paymentMethod': 'mc', 'alias': 'C927833742074102', 'aliasType': 'Default', 'expiryDate': '08/2018', 'cardSummary': '1239'}, 'amount': {'value': 1500, 'currency': 'EUR'}, 'reason': 'NOT SUPPORTED'}","ColinRood","8815112876967425","PM authorise card","1511287697.26199","None","AUTHORISATION","False","NOT SUPPORTED","mc",""
"196","{'eventCode': 'REPORT_AVAILABLE', 'merchantAccountCode': 'ColinRood', 'eventDate': '2017-12-30T07:00:57+01:00', 'merchantReference': '', 'success': 'true', 'pspReference': 'received_payments_report_2017_12_29.csv', 'amount': {'value': 0, 'currency': 'EUR'}, 'reason': 'https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_29.csv'}","ColinRood","received_payments_report_2017_12_29.csv","","1514614570.62933","None","REPORT_AVAILABLE","True","https://ca-test.adyen.com/reports/download/MerchantAccount/ColinRood/received_payments_report_2017_12_29.csv","",""
"197","{'merchantAccountCode': 'ColinRood', 'eventCode': 'AUTHORISATION', 'paymentMethod': 'visa', 'eventDate': '2018-03-08T22:37:47+01:00', 'operations': ['CANCEL', 'CAPTURE', 'REFUND'], 'merchantReference': 'Localhost checkout', 'success': 'true', 'pspReference': '8535205450671386', 'additionalData': {'alias': 'H167852639363479', 'cardIssuingCountry': 'NL', 'cardBin': '411111', 'authCode': '72631', 'recurring.recurringDetailReference': '8415199339041751', 'cardPaymentMethod': 'visa', 'aliasType': 'Default', 'cardSummary': '1111', 'recurring.shopperReference': 'localhostCheckout1', 'expiryDate': '08/2018'}, 'amount': {'value': 199, 'currency': 'USD'}, 'reason': '72631:1111:08/2018'}","ColinRood","8535205450671386","Localhost checkout","1520545068.00244","None","AUTHORISATION","True","72631:1111:08/2018","visa",""
